id:ID(Document),name,dateCreated,fileFormat,additionalType,description,checksum,originalFileName
Content Access Policy & Technology (CAPT)__Minutes__Content Access Policy & Technology (CAPT)_Minutes_2013-09-24,Content Access Policy & Technology (CAPT)_Minutes_2013-09-24.docx,2013-09-24,DOCX,Minutes,Minutes document for Content Access Policy & Technology (CAPT) dated 2013-09-24.,248cb2dd8c5afcff22333fa6468666932eff89f1999ba82ed29bfb1079e7d30b,capt_minutes_2013_09_24.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-03-01,Content Access Policy & Technology (CAPT)_Agendas_2016-03-01.pdf,2016-03-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-03-01.,9fcbd73215b795688b75e4ddd9c3c28a79e9d43f19fe26b00c6c93e7f706e5c6,2016_March_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-06-01,Content Access Policy & Technology (CAPT)_Agendas_2018-06-01.docx,2018-06-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-06-01.,f77a2e77eb761bf4b04fa169f2738d532741bc78d056dd874702a073f06dd8d0,2018-June.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-05-01,Content Access Policy & Technology (CAPT)_Agendas_2017-05-01.pdf,2017-05-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-05-01.,8f4905fe6baa27c391bf818aac8493a58dd1027152af1dde5afb6228da396a55,2017_May_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2012-08-22,Content Access Policy & Technology (CAPT)_Agendas_2012-08-22.docx,2012-08-22,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2012-08-22.,81755c3a5e49c634bf0ce63b8f53b30ca2f1aea7c5e27a952c5ac5c61a2167d1,capt_agenda_minutes_2012_08_22.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-07-25,Content Access Policy & Technology (CAPT)_Agendas_2019-07-25.docx,2019-07-25,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-07-25.,bd63c6e8da5889e4f21e9e466003d05d6c52fada42d8e424ea931f806213ffc0,Capt_agenda_2019_07_25.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-02-22,Content Access Policy & Technology (CAPT)_Agendas_2018-02-22.docx,2018-02-22,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-02-22.,a688319161e07d82bc5a49f66e93341a71b3970d558610d5ceb409159e86950a,2018-February-22.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2014-04-02,Content Access Policy & Technology (CAPT)_Agendas_2014-04-02.docx,2014-04-02,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2014-04-02.,97054173945dc336a34fef494753a61090486c26a2d355f2cfe64c23a2765b11,capt_minutes_2014_04_02.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-12-01,Content Access Policy & Technology (CAPT)_Agendas_2016-12-01.pdf,2016-12-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-12-01.,f4043c06c9e9dff5085baf8740d98699d8ede8ea687e827540bd117419d9d6a5,2016_December_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-02-01,Content Access Policy & Technology (CAPT)_Agendas_2016-02-01.pdf,2016-02-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-02-01.,3f8927b00ec5bc4674d83f17b55b833b4bf1d4d213669fb73e044f2b17849998,2016_February_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2013-05-28,Content Access Policy & Technology (CAPT)_Agendas_2013-05-28.docx,2013-05-28,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2013-05-28.,27b826594241078969f08277d3e9d33b3ee218f4e25b06172acbd2e1006edada,capt_agenda_minutes_2013_05_28.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-04-01,Content Access Policy & Technology (CAPT)_Agendas_2017-04-01.pdf,2017-04-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-04-01.,35c4b7f7885d2a74f5004d22785b12f64c637ded899cb52427b1bbfcaea60b30,2017_April_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-04-25,Content Access Policy & Technology (CAPT)_Agendas_2019-04-25.docx,2019-04-25,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-04-25.,ce8fba8e8a74a51efe32c577ea62bf4b512d20026454d800ecd10c6dbdacfd5a,2019-April-25.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-09-01,Content Access Policy & Technology (CAPT)_Agendas_2016-09-01.pdf,2016-09-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-09-01.,15777805e40768dc1a8185e09745d96bfc6c01d9643adcb3e253bf76eaf9a2c9,2016_September_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-10-31,Content Access Policy & Technology (CAPT)_Agendas_2019-10-31.docx,2019-10-31,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-10-31.,083d6b1a7dfc11301a51cc20c978bf03bc691d79d928cd02b37cc7b65f97c2b2,Capt_agenda_2019_10_31.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2013-06-25,Content Access Policy & Technology (CAPT)_Agendas_2013-06-25.docx,2013-06-25,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2013-06-25.,4a62e570ba8e90f15b691ee330da3f6e31411056efdb666cdc9b74ab80d132c1,capt_agenda_2013_06_25.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-05-01,Content Access Policy & Technology (CAPT)_Agendas_2018-05-01.docx,2018-05-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-05-01.,fdf89355db51b967b6c94a930958b9ba3114195a1cd908e9ab79aadacd32b43b,2018-May.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-11-01_1,Content Access Policy & Technology (CAPT)_Agendas_2016-11-01_1.pdf,unknown,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT).,d973fe03b87b5a503e8511ed19b0417e8e5a628879770757c71e43ab19b2b908,Content Access Policy & Technology (CAPT)_Agendas_2016-11-01_1.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-06-01,Content Access Policy & Technology (CAPT)_Agendas_2017-06-01.pdf,2017-06-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-06-01.,a030440bf04f2414119f87dc09fca2a3874d17879cd4f73345aeb5146a29ae22,2017_June_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-05-28,Content Access Policy & Technology (CAPT)_Agendas_2019-05-28.docx,2019-05-28,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-05-28.,3831bfc198fc07efc23a7f516a2cfa4108f94da649906a25f3a6aa2f22606768,Capt_agenda_2019_05_28.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-11-01,Content Access Policy & Technology (CAPT)_Agendas_2016-11-01.pdf,2016-11-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-11-01.,82f57105228599b4a64281c0204093b0439bef756cd9adf12ac0b1871b8fc37d,2016_November_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-01-01,Content Access Policy & Technology (CAPT)_Agendas_2016-01-01.pdf,2016-01-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-01-01.,4ac901003a5ff300c83abc04b61f7bd2daf01baa155d1134fa0541694c9b981d,2016January.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-04-01,Content Access Policy & Technology (CAPT)_Agendas_2018-04-01.docx,2018-04-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-04-01.,5b55b1e705da7e9ce3de97e2af20c9b80e57b165c0f4b99e8ef68e63a12ed6c8,2018-April.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-03-29,Content Access Policy & Technology (CAPT)_Agendas_2018-03-29.docx,2018-03-29,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-03-29.,42e316acb66152826c3e3323ae2d8741d3416b04299bcc7992cf9dd70f31b3de,2018-March-29.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-02-01,Content Access Policy & Technology (CAPT)_Agendas_2019-02-01.docx,2019-02-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-02-01.,650961361482738dacf462a481bb50b61b1df96e682eeeb125efdd5a6e2d6076,2019-February-28-1.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-07-01,Content Access Policy & Technology (CAPT)_Agendas_2017-07-01.pdf,2017-07-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-07-01.,5785a30d4b4c4198af2547be87ed4083a72966382fac868a73efdc0281ccfa80,2017_July_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-08-01,Content Access Policy & Technology (CAPT)_Agendas_2016-08-01.pdf,2016-08-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-08-01.,b32b6de3e81c38457404de1194b9493cb333e575b8f02a453fe507e7fcb42fa2,2016_August_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-01-31,Content Access Policy & Technology (CAPT)_Agendas_2019-01-31.docx,2019-01-31,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-01-31.,68a3ab7c97e19adc71b88dd08a934b6929542f5c412b3633c74d97e96845521a,2019-January-31.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-03-28_1,Content Access Policy & Technology (CAPT)_Agendas_2019-03-28_1.docx,unknown,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT).,89cc5f340f9b2b9f4c0bbfab2daac92302ca872bde55d1c0ff0babcca20c9bc6,Content Access Policy & Technology (CAPT)_Agendas_2019-03-28_1.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2012-12-19,Content Access Policy & Technology (CAPT)_Agendas_2012-12-19.docx,2012-12-19,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2012-12-19.,aa47f936858ee1a62cb0db540724bbfed2135eebc853dcf5d6acc543aa4014f1,capt_minutes_2012_12_19.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-08-01,Content Access Policy & Technology (CAPT)_Agendas_2018-08-01.docx,2018-08-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-08-01.,77f2e6d654d76e9faca13b00b4062d23331f6c03ff749859fe75233ceb5120f1,2018-August.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-02-01,Content Access Policy & Technology (CAPT)_Agendas_2017-02-01.pdf,2017-02-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-02-01.,48d3cea9ed545b0c63f41c2d7554c6e963fb3a584e70dcb95f33babf3705665e,2017_February_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-04-01,Content Access Policy & Technology (CAPT)_Agendas_2016-04-01.pdf,2016-04-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-04-01.,742467714b63e4f0ceca05fd45c564b86b551c7f5b43373af585508339c3e94d,2016_April_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-11-01,Content Access Policy & Technology (CAPT)_Agendas_2018-11-01.docx,2018-11-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-11-01.,fd8b41bc1e42d7fb8c54df14938718621bab64e0d9c21eae7ee292e8d58b6c4e,2018-November-1.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-01-01,Content Access Policy & Technology (CAPT)_Agendas_2018-01-01.docx,2018-01-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-01-01.,b69c5dcd87629f47964bb0f7e5bbe5db5ade9c4b45f7e8ff8738c0a812df7921,2018-January.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-03-01,Content Access Policy & Technology (CAPT)_Agendas_2017-03-01.pdf,2017-03-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-03-01.,47ff907501b606e4295f5bbb7807331654582271ba168212453f4630f401e52d,2017_March_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-10-01,Content Access Policy & Technology (CAPT)_Agendas_2018-10-01.docx,2018-10-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-10-01.,c535b0b34b3abd079c9adcf715861a54f7fd48dc6183dbb0c9780db3bd37b76c,2018-October.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2016-05-01,Content Access Policy & Technology (CAPT)_Agendas_2016-05-01.pdf,2016-05-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2016-05-01.,94f2730e15116764e49e86cb27a2b15ae26cf7b2a9c42d5c9d3f613d83e39970,2016_May_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-08-29,Content Access Policy & Technology (CAPT)_Agendas_2019-08-29.docx,2019-08-29,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-08-29.,f056f89f409231245528bdc98d722c6c870b407e3d90e12b733d925f710a9da8,Capt_agenda_2019_08_29.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-01-01,Content Access Policy & Technology (CAPT)_Agendas_2017-01-01.pdf,2017-01-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-01-01.,b546effbc44c58c94762e6558eaf1f6444c18b41df9508bf77ed1d4ac5b68406,2017_January_Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2017-11-01,Content Access Policy & Technology (CAPT)_Agendas_2017-11-01.pdf,2017-11-01,PDF,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2017-11-01.,02422e2f80fd0b084cbb475811e20badf9e432a25cc1f81157874293db83d226,2017-November-Agenda.pdf
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2019-02-28,Content Access Policy & Technology (CAPT)_Agendas_2019-02-28.docx,2019-02-28,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2019-02-28.,77f09fbcbb0d3acc40603aa7c15ec727d91a492b204bed3c0e85f41001afee29,2019-February-28.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2013-01-29,Content Access Policy & Technology (CAPT)_Agendas_2013-01-29.docx,2013-01-29,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2013-01-29.,cb7cfa317ae63f2502193f7b133c3267d9eb4bcb5512bbc6a36a7508768cc575,capt_agenda_minutes_2013_01_29.docx
Content Access Policy & Technology (CAPT)__Agendas__Content Access Policy & Technology (CAPT)_Agendas_2018-02-01,Content Access Policy & Technology (CAPT)_Agendas_2018-02-01.docx,2018-02-01,DOCX,Agendas,Agendas document for Content Access Policy & Technology (CAPT) dated 2018-02-01.,bec84ac47b4a9864fb8f1a735c47735480d61d9bd0e31436f5058b0e58aa61a7,2018-February.docx
